NEWID	clustersID
6504	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6505	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6506	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6507	1 2 3 4 5 6 7 8 9 10 11 12 13 
6508	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6509	1 2 3 4 5 6 7 8 9 10 11 12 13 
6510	1 2 3 4 5 6 7 8 9 10 11 
6511	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6512	1 2 3 4 5 6 7 8 9 10 11 
6513	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6514	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6515	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6516	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6517	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6518	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6519	1 2 3 4 5 6 7 8 9 10 11 12 
6520	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6521	1 2 3 4 5 6 7 8 9 10 11 12 
6522	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6523	1 2 3 4 5 6 7 8 9 10 11 12 13 
6524	1 2 3 4 5 6 7 8 9 10 11 12 13 
6525	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6526	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6527	1 2 3 4 5 6 7 8 9 
6528	1 2 3 4 5 6 7 8 9 10 11 12 
6529	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6530	1 2 3 4 5 6 7 8 9 10 11 12 13 
6531	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6532	1 2 3 4 5 6 7 8 9 10 11 12 13 
6533	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6534	1 2 3 4 5 6 7 8 9 10 11 12 
6535	1 2 3 4 5 6 7 8 9 10 11 12 13 
6537	1 2 3 4 5 6 7 8 9 10 11 12 
6538	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6539	1 2 3 4 5 6 7 8 9 10 11 12 13 
6540	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6541	1 2 3 4 5 6 7 8 9 10 11 12 13 
6543	1 2 3 4 5 6 7 8 9 10 11 12 
6544	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6545	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6546	1 2 3 4 5 6 7 8 9 10 11 12 
6547	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6548	1 2 3 4 5 6 7 8 9 10 11 12 13 
6549	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6550	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6551	1 2 3 4 5 6 7 8 9 10 11 12 13 
6552	1 2 3 4 5 6 7 8 9 10 11 12 13 
6553	1 2 3 4 5 6 7 8 9 10 11 
6554	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6555	1 2 3 4 5 6 7 8 9 10 11 12 
6556	1 2 3 4 5 6 7 8 9 10 11 12 
6557	1 2 3 4 5 6 7 8 9 10 11 
6558	1 2 3 4 5 6 7 8 9 10 11 12 13 
6559	1 2 3 4 5 6 7 8 9 10 
6560	1 2 3 4 5 6 7 8 9 10 11 12 
6561	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6562	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6563	1 2 3 4 5 6 7 8 9 10 11 12 13 
6564	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6565	1 2 3 4 5 6 7 8 9 10 11 12 
6566	1 2 3 4 5 6 7 8 9 10 11 12 13 
6567	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6568	1 2 3 4 5 6 7 8 9 10 11 12 13 
6570	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6571	1 2 3 4 5 6 7 8 9 10 11 12 13 
6572	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6573	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6574	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6575	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6576	1 2 3 4 5 6 7 8 9 10 11 12 13 
6577	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6578	1 2 3 4 5 6 7 8 9 10 11 12 
6580	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6581	1 2 3 4 5 6 7 8 9 10 11 
6583	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6585	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6586	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6587	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6588	1 2 3 4 5 6 7 8 9 10 11 
6589	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6590	1 2 3 4 5 6 7 8 9 10 11 
6591	1 2 3 4 5 6 7 8 9 10 11 12 13 
6592	1 2 3 4 5 6 7 8 9 10 11 12 13 
6593	1 2 3 4 5 6 7 8 9 10 11 12 13 
6594	1 2 3 4 5 6 7 8 9 10 11 12 
6595	1 2 3 4 5 6 7 8 9 10 11 12 13 
6596	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6597	1 2 3 4 5 6 7 8 9 10 11 12 13 
6598	1 2 3 4 5 6 7 8 9 10 11 12 
6599	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6600	1 2 3 4 5 6 7 8 9 10 11 12 13 
6601	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6602	1 2 3 4 5 6 7 8 9 10 11 12 13 
6603	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6604	1 2 3 4 5 6 7 8 9 10 
6605	1 2 3 4 5 6 7 8 9 10 11 12 
6606	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6608	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6609	1 2 3 4 5 6 7 8 9 10 11 
6610	1 2 3 4 5 6 7 8 9 10 11 12 
6612	1 2 3 4 5 6 7 8 9 10 11 12 13 
6613	1 2 3 4 5 6 7 8 9 10 11 12 
6614	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6615	1 2 3 4 5 6 7 8 9 10 11 12 
6616	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6617	1 2 3 4 5 6 7 8 9 10 11 12 13 
6618	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6619	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6620	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6621	1 2 3 4 5 6 7 8 9 10 11 12 
6622	1 2 3 4 5 6 7 8 9 10 11 
6623	1 2 3 4 5 6 7 8 9 10 11 12 13 
6624	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6625	1 2 3 4 5 6 7 8 9 10 11 12 13 
6626	1 2 3 4 5 6 7 8 9 10 11 12 
6627	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6629	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6630	1 2 3 4 5 6 7 8 9 10 
6631	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6632	1 2 3 4 5 6 7 8 9 10 11 12 13 
6633	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6634	1 2 3 4 5 6 7 8 9 10 11 12 
6635	1 2 3 4 5 6 7 8 9 10 11 
6636	1 2 3 4 5 6 7 8 9 10 11 12 
6637	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6638	1 2 3 4 5 6 7 8 9 10 11 12 13 
6639	1 2 3 4 5 6 7 8 9 10 11 12 13 
6640	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6641	1 2 3 4 5 6 7 8 9 10 11 12 
6642	1 2 3 4 5 6 7 8 9 10 11 12 13 
6644	1 2 3 4 5 6 7 8 9 10 11 12 
6645	1 2 3 4 5 6 7 8 9 10 11 
6646	1 2 3 4 5 6 7 8 9 10 
6647	1 2 3 4 5 6 7 8 9 10 11 12 13 
6648	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6649	1 2 3 4 5 6 7 8 9 10 11 12 13 
6651	1 2 3 4 5 6 7 8 9 10 11 
6652	1 2 3 4 5 6 7 8 9 10 11 12 
6653	1 2 3 4 5 6 7 8 9 10 11 12 13 
6655	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6656	1 2 3 4 5 6 7 8 9 10 11 12 
6657	1 2 3 4 5 6 7 8 9 10 11 12 13 
6658	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6659	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6660	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6661	1 2 3 4 5 6 7 8 9 10 11 
6662	1 2 3 4 5 6 7 8 9 10 11 12 
6663	1 2 3 4 5 6 7 8 9 10 11 12 13 
6664	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6665	1 2 3 4 5 6 7 8 9 10 11 
6667	1 2 3 4 5 6 7 8 9 10 11 12 
6668	1 2 3 4 5 6 7 8 9 10 11 12 
6669	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6670	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6671	1 2 3 4 5 6 7 8 9 10 11 12 13 
6672	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6673	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6674	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6676	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6677	1 2 3 4 5 6 7 8 9 10 11 12 
6678	1 2 3 4 5 6 7 8 9 10 11 
6679	1 2 3 4 5 6 7 8 9 10 11 12 
6680	1 2 3 4 5 6 7 8 9 10 11 
6681	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6682	1 2 3 4 5 6 7 8 9 10 11 12 13 
6683	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6684	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6685	1 2 3 4 5 6 7 8 9 10 11 12 13 
6686	1 2 3 4 5 6 7 8 9 10 11 12 13 
6687	1 2 3 4 5 6 7 8 9 10 11 12 13 
6688	1 2 3 4 5 6 7 8 9 10 11 12 13 
6689	1 2 3 4 5 6 7 8 9 10 11 12 
6690	1 2 3 4 5 6 7 8 9 10 
6691	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6692	1 2 3 4 5 6 7 8 9 10 11 
6693	1 2 3 4 5 6 7 8 9 10 11 
6694	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6695	1 2 3 4 5 6 7 8 9 10 11 12 
6696	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6697	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6698	1 2 3 4 5 6 7 8 9 10 11 12 13 
6699	1 2 3 4 5 6 7 8 9 
6700	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6701	1 2 3 4 5 6 7 8 9 10 11 12 13 
6702	1 2 3 4 5 6 7 8 9 10 11 12 
6703	1 2 3 4 5 6 7 8 9 10 11 12 
6704	1 2 3 4 5 6 7 8 9 10 11 12 
6705	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6706	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6707	1 2 3 4 5 6 7 8 9 10 11 
6708	1 2 3 4 5 6 7 8 9 10 
6709	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6710	1 2 3 4 5 6 7 8 9 10 11 
6711	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6712	1 2 3 4 5 6 7 8 9 10 11 12 13 
6714	1 2 3 4 5 6 7 8 9 10 11 12 
6716	1 2 3 4 5 6 7 8 9 10 11 12 
6717	1 2 3 4 5 6 7 8 9 10 11 12 
6718	1 2 3 4 5 6 7 8 9 10 11 
6719	1 2 3 4 5 6 7 8 9 10 11 12 
6720	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6721	1 2 3 4 5 6 7 8 9 10 11 
6722	1 2 3 4 5 6 7 8 9 10 
6723	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6724	1 2 3 4 5 6 7 8 9 10 11 12 
6725	1 2 3 4 5 6 7 8 9 10 11 12 13 
6726	1 2 3 4 5 6 7 8 9 10 11 
6727	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6728	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6729	1 2 3 4 5 6 7 8 9 10 11 12 13 
6730	1 2 3 4 5 6 7 8 9 10 11 12 13 
6731	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6732	1 2 3 4 5 6 7 8 9 
6733	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6734	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6735	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6736	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6737	1 2 3 4 5 6 7 8 9 10 11 
6738	1 2 3 4 5 6 7 8 9 10 11 
6739	1 2 3 4 5 6 7 8 9 10 11 12 13 
6740	1 2 3 4 5 6 7 8 9 10 11 12 13 
6741	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6742	1 2 3 4 5 6 7 8 9 10 11 12 
6743	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6744	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6745	1 2 3 4 5 6 7 8 9 10 11 12 
6746	1 2 3 4 5 6 7 8 9 10 11 12 
6747	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6748	1 2 3 4 5 6 7 8 9 10 11 12 
6749	1 2 3 4 5 6 7 8 9 10 11 12 13 
6750	1 2 3 4 5 6 7 8 9 10 11 12 
6751	1 2 3 4 5 6 7 8 9 10 11 12 13 
6752	1 2 3 4 5 6 7 8 9 10 11 12 
6753	1 2 3 4 5 6 7 8 9 10 11 12 
6754	1 2 3 4 5 6 7 8 9 10 11 12 
6755	1 2 3 4 5 6 7 8 9 10 
6756	1 2 3 4 5 6 7 8 9 10 11 12 13 
6757	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6758	1 2 3 4 5 6 7 8 9 10 11 12 
6759	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6760	1 2 3 4 5 6 7 8 9 10 11 12 13 
6761	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6762	1 2 3 4 5 6 7 8 9 10 11 12 
6763	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6764	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6765	1 2 3 4 5 6 7 8 9 10 11 12 13 
6766	1 2 3 4 5 6 7 8 9 10 11 12 13 
6767	1 2 3 4 5 6 7 8 9 10 
6768	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6769	1 2 3 4 5 6 7 8 9 10 11 12 13 
6770	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6771	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6772	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6773	1 2 3 4 5 6 7 8 9 10 11 12 13 
6774	1 2 3 4 5 6 7 8 9 10 11 12 13 
6775	1 2 3 4 5 6 7 8 9 10 11 
6776	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6777	1 2 3 4 5 6 7 8 9 10 11 12 13 
6778	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6779	1 2 3 4 5 6 7 8 9 10 
6780	1 2 3 4 5 6 7 8 9 10 11 12 
6781	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6783	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6784	1 2 3 4 5 6 7 8 9 10 
6785	1 2 3 4 5 6 7 8 9 10 11 12 13 
6786	1 2 3 4 5 6 7 8 9 10 11 12 
6787	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6788	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 
6789	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6790	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6791	1 2 3 4 5 6 7 8 9 10 11 12 13 
6792	1 2 3 4 5 6 7 8 9 10 11 12 13 
6793	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6794	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6795	1 2 3 4 5 6 7 8 9 
6796	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6797	1 2 3 4 5 6 7 8 9 10 11 12 
6798	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6799	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6800	1 2 3 4 5 6 7 8 9 10 11 12 13 
6801	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6802	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6804	1 2 3 4 5 6 7 8 9 10 11 12 13 
6806	1 2 3 4 5 6 7 8 9 10 11 12 
6807	1 2 3 4 5 6 7 8 9 10 11 12 
6809	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6810	1 2 3 4 5 6 7 8 9 10 11 12 13 
6811	1 2 3 4 5 6 7 8 9 10 11 
6812	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6813	1 2 3 4 5 6 7 8 9 10 11 12 
6814	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6815	1 2 3 4 5 6 7 8 9 10 11 12 13 
6816	1 2 3 4 5 6 7 8 9 10 11 12 13 
6817	1 2 3 4 5 6 7 8 9 10 11 12 13 
6818	1 2 3 4 5 6 7 8 9 10 11 12 13 
6819	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6820	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6821	1 2 3 4 5 6 7 8 9 10 11 
6823	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6824	1 2 3 4 5 6 7 8 9 10 11 12 13 
6825	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6826	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6827	1 2 3 4 5 6 7 8 9 10 11 12 
6828	1 2 3 4 5 6 7 8 9 10 11 12 13 
6829	1 2 3 4 5 6 7 8 9 10 11 12 13 
6830	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6832	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6833	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6836	1 2 3 4 5 6 7 8 9 10 11 
6837	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6838	1 2 3 4 5 6 7 8 9 10 
6839	1 2 3 4 5 6 7 8 9 10 11 
6840	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6841	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6842	1 2 3 4 5 6 7 8 9 10 11 12 
6843	1 2 3 4 5 6 7 8 9 10 11 12 13 
6844	1 2 3 4 5 6 7 8 9 10 11 12 
6845	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6846	1 2 3 4 5 6 7 8 9 10 11 12 13 
6848	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6849	1 2 3 4 5 6 7 8 9 10 11 12 13 
6850	1 2 3 4 5 6 7 8 9 10 11 12 13 
6851	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6852	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6853	1 2 3 4 5 6 7 8 9 10 11 12 13 
6854	1 2 3 4 5 6 7 8 9 10 11 
6855	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6856	1 2 3 4 5 6 7 8 9 10 11 12 13 
6857	1 2 3 4 5 6 7 8 9 10 11 12 13 
6858	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6859	1 2 3 4 5 6 7 8 9 10 11 12 13 
6860	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6861	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6862	1 2 3 4 5 6 7 8 9 10 11 
6863	1 2 3 4 5 6 7 8 9 10 11 
6864	1 2 3 4 5 6 7 8 9 10 11 12 13 
6865	1 2 3 4 5 6 7 8 9 10 11 12 13 
6866	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6867	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6869	1 2 3 4 5 6 7 8 9 10 11 12 
6870	1 2 3 4 5 6 7 8 9 10 11 
6872	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6873	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6874	1 2 3 4 5 6 7 8 9 10 11 12 13 
6875	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6876	1 2 3 4 5 6 7 8 9 10 11 
6877	1 2 3 4 5 6 7 8 9 10 11 12 
6878	1 2 3 4 5 6 7 8 9 10 11 12 
6879	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6880	1 2 3 4 5 6 7 8 9 10 11 12 
6881	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6882	1 2 3 4 5 6 7 8 9 10 11 12 13 
6883	1 2 3 4 5 6 7 8 9 
6884	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6885	1 2 3 4 5 6 7 8 9 10 11 12 13 
6886	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6887	1 2 3 4 5 6 7 8 9 10 11 12 
6888	1 2 3 4 5 6 7 8 9 10 11 12 
6889	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6890	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6891	1 2 3 4 5 6 7 8 9 10 11 
6892	1 2 3 4 5 6 7 8 9 
6893	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6894	1 2 3 4 5 6 7 8 9 10 11 12 
6895	1 2 3 4 5 6 7 8 9 10 11 
6896	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6897	1 2 3 4 5 6 7 8 9 10 11 12 13 
6898	1 2 3 4 5 6 7 8 9 10 11 12 
6899	1 2 3 4 5 6 7 8 9 10 11 12 13 
6900	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6901	1 2 3 4 5 6 7 8 9 10 11 12 13 
6902	1 2 3 4 5 6 7 8 9 10 11 12 13 
6903	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6905	1 2 3 4 5 6 7 8 9 10 11 12 13 
6906	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6907	1 2 3 4 5 6 7 8 9 10 11 12 
6908	1 2 3 4 5 6 7 8 9 10 11 
6909	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6910	1 2 3 4 5 6 7 8 9 10 11 
6911	1 2 3 4 5 6 7 8 9 10 11 12 
6912	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6913	1 2 3 4 5 6 7 8 9 10 11 
6914	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6915	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6916	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6917	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6918	1 2 3 4 5 6 7 8 9 10 11 12 
6920	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6921	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6922	1 2 3 4 5 6 7 8 9 10 11 12 13 
6923	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6924	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6925	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6926	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6927	1 2 3 4 5 6 7 8 9 10 11 12 13 
6928	1 2 3 4 5 6 7 8 9 10 11 12 
6929	1 2 3 4 5 6 7 8 9 10 11 12 
6930	1 2 3 4 5 6 7 8 9 10 11 12 13 
6931	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6932	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6933	1 2 3 4 5 6 7 8 9 10 11 12 
6934	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6935	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6936	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6937	1 2 3 4 5 6 7 8 9 10 11 12 
6938	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6939	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6940	1 2 3 4 5 6 7 8 9 10 11 12 13 
6941	1 2 3 4 5 6 7 8 9 10 11 12 
6943	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6944	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6945	1 2 3 4 5 6 7 8 9 10 11 12 
6946	1 2 3 4 5 6 7 8 9 10 11 12 13 
6947	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6948	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6949	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6950	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6951	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6952	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6953	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6954	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6955	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6956	1 2 3 4 5 6 7 8 9 10 11 12 
6957	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6958	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6959	1 2 3 4 5 6 7 8 9 10 11 12 13 
6960	1 2 3 4 5 6 7 8 9 10 11 12 13 
6961	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6962	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6963	1 2 3 4 5 6 7 8 9 10 11 12 13 
6964	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 
6965	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6966	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6967	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6968	1 2 3 4 5 6 7 8 9 10 11 12 13 
6970	1 2 3 4 5 6 7 8 9 10 11 12 13 
6972	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6973	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6974	1 2 3 4 5 6 7 8 9 10 11 
6975	1 2 3 4 5 6 7 8 9 10 11 12 13 
6976	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6977	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6978	1 2 3 4 5 6 7 8 9 10 11 12 13 
6979	1 2 3 4 5 6 7 8 9 10 11 12 
6980	1 2 3 4 5 6 7 8 9 10 11 12 13 
6981	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 
6982	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6984	1 2 3 4 5 6 7 8 9 10 11 
6985	1 2 3 4 5 6 7 8 9 10 11 12 
6987	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6989	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6991	1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 
6992	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6993	1 2 3 4 5 6 7 8 9 10 11 12 13 14 
6994	1 2 3 4 5 6 7 8 9 10 11 12 
6995	1 2 3 4 5 6 7 8 9 10 11 12 13 
